ticket_id,customer_id,agent_id,category,created_at,first_response_at,resolved_at,satisfaction_score,is_repeat
T106558,C259,A07,ORDER,2024-04-24 04:03:00,2024-04-24 05:18:00,2024-04-25 16:55:00,3.6,False
T106559,C260,A08,ORDER,2024-01-13 20:02:00,2024-01-13 21:32:00,2024-01-15 16:47:00,3.8,False
T106560,C261,A01,ORDER,2024-03-17 18:48:00,2024-03-17 19:32:00,2024-03-18 11:34:00,4.1,False
T106561,C262,A02,ORDER,2024-03-20 10:32:00,2024-03-20 10:37:00,2024-03-21 14:49:00,3.7,True
T106562,C263,A03,ORDER,2024-02-26 21:55:00,2024-02-26 23:34:00,2024-02-28 13:05:00,3.3,False
T106563,C264,A04,ORDER,2024-01-05 21:47:00,2024-01-05 22:16:00,2024-01-08 11:06:00,4.8,False
T106564,C265,A05,ORDER,2024-01-05 22:12:00,2024-01-05 23:23:00,2024-01-08 08:05:00,4.5,False
T106565,C266,A06,ORDER,2024-02-03 11:55:00,2024-02-03 12:04:00,2024-02-05 18:18:00,3.1,False
T106566,C267,A07,ORDER,2024-01-13 07:09:00,2024-01-13 07:19:00,2024-01-13 23:02:00,4.8,False
T106567,C268,A08,ORDER,2024-01-12 01:03:00,2024-01-12 02:51:00,2024-01-13 06:37:00,3.3,False
T106568,C269,A01,ORDER,2024-01-20 20:10:00,2024-01-20 21:31:00,2024-01-22 12:14:00,3.2,True
T106569,C270,A02,ORDER,2024-01-23 20:57:00,2024-01-23 21:00:00,2024-01-26 18:38:00,3.3,True
T106570,C271,A03,ORDER,2024-04-10 12:52:00,2024-04-10 13:06:00,2024-04-11 14:43:00,4.9,False
T106571,C272,A04,ORDER,2024-03-17 01:42:00,2024-03-17 02:42:00,2024-03-19 19:51:00,3.4,False
T106572,C273,A05,ORDER,2024-01-04 19:44:00,2024-01-04 21:06:00,2024-01-07 01:42:00,4.6,False
T106573,C274,A06,ORDER,2024-03-16 07:09:00,2024-03-16 08:01:00,2024-03-18 04:57:00,4.3,False
T106574,C275,A07,ORDER,2024-01-17 13:09:00,2024-01-17 14:54:00,2024-01-19 15:50:00,4.0,False
T106575,C276,A08,ORDER,2024-02-20 15:49:00,2024-02-20 17:08:00,2024-02-23 01:01:00,3.7,False
T106576,C277,A01,ORDER,2024-01-05 03:30:00,2024-01-05 04:44:00,2024-01-07 05:57:00,3.2,False
T106577,C278,A02,ORDER,2024-01-11 01:30:00,2024-01-11 02:06:00,2024-01-13 02:05:00,4.4,True
T106578,C279,A03,ORDER,2024-01-16 01:54:00,2024-01-16 03:16:00,2024-01-17 05:24:00,3.8,False
T106579,C280,A04,ORDER,2024-02-22 23:01:00,2024-02-23 00:46:00,2024-02-24 06:06:00,4.1,False
T106580,C281,A05,ORDER,2024-02-25 22:58:00,2024-02-25 23:06:00,2024-02-27 18:18:00,3.1,False
T106581,C282,A06,ORDER,2024-02-12 10:14:00,2024-02-12 11:42:00,2024-02-14 23:02:00,4.6,False
T106582,C283,A07,ORDER,2024-03-15 10:13:00,2024-03-15 11:58:00,2024-03-17 09:16:00,4.4,False
T106583,C284,A08,ORDER,2024-03-27 09:45:00,2024-03-27 10:38:00,2024-03-30 08:52:00,4.1,False
T106584,C285,A01,ORDER,2024-03-28 08:24:00,2024-03-28 09:56:00,2024-03-30 09:34:00,4.0,False
T106585,C286,A02,ORDER,2024-03-10 13:03:00,2024-03-10 13:47:00,2024-03-11 18:41:00,3.7,False
T106586,C287,A03,ORDER,2024-03-06 08:33:00,2024-03-06 08:58:00,2024-03-08 02:10:00,3.7,False
T106587,C288,A04,ORDER,2024-02-28 14:47:00,2024-02-28 16:25:00,2024-03-01 11:51:00,3.1,False
T106588,C289,A05,ORDER,2024-01-29 09:05:00,2024-01-29 09:44:00,2024-01-31 23:33:00,4.4,False
T106589,C290,A06,ORDER,2024-02-28 15:07:00,2024-02-28 16:38:00,2024-02-29 09:54:00,3.1,False
T106590,C291,A07,ORDER,2024-01-02 22:40:00,2024-01-02 23:19:00,2024-01-03 16:57:00,3.0,False
T106591,C292,A08,ORDER,2024-04-25 04:56:00,2024-04-25 05:45:00,2024-04-25 19:52:00,3.1,False
T106592,C293,A01,ORDER,2024-02-14 01:30:00,2024-02-14 02:53:00,2024-02-14 05:59:00,3.4,False
T106593,C294,A02,ORDER,2024-03-31 12:38:00,2024-03-31 13:20:00,2024-04-02 13:23:00,4.1,False
T106594,C295,A03,ORDER,2024-04-24 02:51:00,2024-04-24 04:28:00,2024-04-27 00:10:00,4.4,False
T106595,C296,A04,ORDER,2024-02-29 05:33:00,2024-02-29 05:40:00,2024-03-02 01:55:00,3.8,False
T106596,C297,A05,ORDER,2024-04-13 18:57:00,2024-04-13 19:01:00,2024-04-13 23:47:00,3.8,False
T106597,C298,A06,ORDER,2024-02-27 10:01:00,2024-02-27 10:13:00,2024-02-28 12:35:00,4.2,False
T106598,C299,A07,ORDER,2024-01-16 13:11:00,2024-01-16 13:43:00,2024-01-19 06:14:00,4.2,False
T106599,C300,A08,ORDER,2024-01-04 18:37:00,2024-01-04 18:46:00,2024-01-04 22:49:00,4.7,True
T106600,C001,A01,ORDER,2024-01-17 03:05:00,2024-01-17 03:52:00,2024-01-18 23:21:00,4.6,False
T106601,C002,A02,ORDER,2024-04-23 11:29:00,2024-04-23 11:34:00,2024-04-24 19:29:00,4.6,False
T106602,C003,A03,ORDER,2024-02-27 00:49:00,2024-02-27 02:20:00,2024-02-29 19:00:00,4.7,False
T106603,C004,A04,SHIPPING_ADDRESS,2024-02-08 11:58:00,2024-02-08 12:18:00,2024-02-10 01:09:00,4.8,True
T106604,C005,A05,SHIPPING_ADDRESS,2024-02-23 05:22:00,2024-02-23 07:18:00,2024-02-24 22:15:00,4.1,False
T106605,C006,A06,SHIPPING_ADDRESS,2024-01-31 21:52:00,2024-01-31 23:35:00,2024-02-03 02:00:00,4.2,False
T106606,C007,A07,SHIPPING_ADDRESS,2024-04-14 06:15:00,2024-04-14 07:39:00,2024-04-16 17:27:00,4.5,True
T106607,C008,A08,SHIPPING_ADDRESS,2024-04-29 04:48:00,2024-04-29 06:24:00,2024-04-30 18:09:00,3.4,False
T106608,C009,A01,SHIPPING_ADDRESS,2024-01-11 00:20:00,2024-01-11 01:53:00,2024-01-13 04:24:00,3.7,False
T106609,C010,A02,SHIPPING_ADDRESS,2024-03-27 03:11:00,2024-03-27 04:52:00,2024-03-29 13:16:00,4.8,False
T106610,C011,A03,SHIPPING_ADDRESS,2024-02-10 05:11:00,2024-02-10 06:18:00,2024-02-11 19:13:00,4.0,False
T106611,C012,A04,SHIPPING_ADDRESS,2024-01-06 05:28:00,2024-01-06 06:43:00,2024-01-08 09:10:00,3.1,False
T106612,C013,A05,SHIPPING_ADDRESS,2024-04-20 17:43:00,2024-04-20 18:40:00,2024-04-21 20:11:00,3.8,True
T106613,C014,A06,SHIPPING_ADDRESS,2024-01-08 21:18:00,2024-01-08 22:34:00,2024-01-09 23:11:00,3.3,False
T106614,C015,A07,SHIPPING_ADDRESS,2024-01-25 20:31:00,2024-01-25 21:18:00,2024-01-25 21:13:00,3.7,False
T106615,C016,A08,SHIPPING_ADDRESS,2024-01-04 22:57:00,2024-01-04 23:14:00,2024-01-06 23:18:00,4.1,False
T106616,C017,A01,SHIPPING_ADDRESS,2024-02-26 21:33:00,2024-02-26 23:24:00,2024-02-27 15:59:00,4.0,True
T106617,C018,A02,SHIPPING_ADDRESS,2024-03-12 10:55:00,2024-03-12 12:19:00,2024-03-14 21:36:00,4.0,False
T106618,C019,A03,SHIPPING_ADDRESS,2024-02-08 09:21:00,2024-02-08 10:46:00,2024-02-11 05:54:00,3.0,True
T106619,C020,A04,SHIPPING_ADDRESS,2024-01-09 15:34:00,2024-01-09 16:09:00,2024-01-12 06:41:00,3.9,False
T106620,C021,A05,SHIPPING_ADDRESS,2024-01-14 07:39:00,2024-01-14 09:12:00,2024-01-15 03:50:00,3.1,True
T106621,C022,A06,SHIPPING_ADDRESS,2024-04-22 14:29:00,2024-04-22 15:32:00,2024-04-24 13:35:00,3.8,True
T106622,C023,A07,SHIPPING_ADDRESS,2024-04-06 23:59:00,2024-04-07 00:10:00,2024-04-09 06:14:00,4.3,True
T106623,C024,A08,SHIPPING_ADDRESS,2024-04-22 04:45:00,2024-04-22 06:39:00,2024-04-23 17:26:00,3.3,False
T106624,C025,A01,SHIPPING_ADDRESS,2024-03-04 18:27:00,2024-03-04 20:26:00,2024-03-06 07:18:00,4.8,False
T106625,C026,A02,SHIPPING_ADDRESS,2024-03-06 22:27:00,2024-03-07 00:11:00,2024-03-08 06:15:00,4.3,False
T106626,C027,A03,SHIPPING_ADDRESS,2024-04-04 12:53:00,2024-04-04 13:51:00,2024-04-05 11:26:00,3.4,False
T106627,C028,A04,SHIPPING_ADDRESS,2024-03-14 08:32:00,2024-03-14 09:02:00,2024-03-16 02:01:00,3.8,False
T106628,C029,A05,SHIPPING_ADDRESS,2024-02-22 06:06:00,2024-02-22 06:10:00,2024-02-25 05:27:00,3.2,False
T106629,C030,A06,SHIPPING_ADDRESS,2024-02-05 04:01:00,2024-02-05 05:30:00,2024-02-05 20:10:00,3.0,True
T106630,C031,A07,SHIPPING_ADDRESS,2024-02-28 07:42:00,2024-02-28 09:29:00,2024-02-28 11:33:00,4.8,False
T106631,C032,A08,SHIPPING_ADDRESS,2024-01-08 17:55:00,2024-01-08 18:10:00,2024-01-08 22:26:00,4.4,False
T106632,C033,A01,SHIPPING_ADDRESS,2024-01-24 12:22:00,2024-01-24 13:45:00,2024-01-26 06:29:00,4.6,False
T106633,C034,A02,SHIPPING_ADDRESS,2024-03-29 05:18:00,2024-03-29 05:24:00,2024-03-30 01:06:00,4.2,False
T106634,C035,A03,SHIPPING_ADDRESS,2024-04-14 13:00:00,2024-04-14 14:33:00,2024-04-15 22:29:00,4.8,False
T106635,C036,A04,SHIPPING_ADDRESS,2024-01-13 19:25:00,2024-01-13 19:31:00,2024-01-16 15:53:00,4.8,True
T106636,C037,A05,SHIPPING_ADDRESS,2024-01-12 00:19:00,2024-01-12 02:16:00,2024-01-12 06:17:00,3.1,False
T106637,C038,A06,SHIPPING_ADDRESS,2024-01-11 00:29:00,2024-01-11 00:51:00,2024-01-11 13:28:00,3.4,False
T106638,C039,A07,SHIPPING_ADDRESS,2024-04-04 23:01:00,2024-04-04 23:50:00,2024-04-05 14:49:00,3.8,False
T106639,C040,A08,SHIPPING_ADDRESS,2024-02-07 17:57:00,2024-02-07 19:21:00,2024-02-09 03:07:00,3.7,True
T106640,C041,A01,SHIPPING_ADDRESS,2024-02-09 13:48:00,2024-02-09 15:30:00,2024-02-11 15:56:00,4.1,True
T106641,C042,A02,SHIPPING_ADDRESS,2024-01-02 21:44:00,2024-01-02 22:29:00,2024-01-03 11:20:00,3.5,False
T106642,C043,A03,SHIPPING_ADDRESS,2024-04-26 14:08:00,2024-04-26 16:05:00,2024-04-26 22:22:00,4.6,False
T106643,C044,A04,SHIPPING_ADDRESS,2024-02-22 12:29:00,2024-02-22 12:33:00,2024-02-22 19:07:00,3.0,True
T106644,C045,A05,CANCELLATION_FEE,2024-04-05 05:04:00,2024-04-05 06:02:00,2024-04-07 14:50:00,4.6,False
T106645,C046,A06,CANCELLATION_FEE,2024-03-25 19:27:00,2024-03-25 21:25:00,2024-03-25 22:03:00,3.8,False
T106646,C047,A07,CANCELLATION_FEE,2024-01-18 18:21:00,2024-01-18 18:56:00,2024-01-20 15:32:00,3.0,False
T106647,C048,A08,CANCELLATION_FEE,2024-04-06 07:05:00,2024-04-06 08:10:00,2024-04-08 00:55:00,4.7,False
T106648,C049,A01,CANCELLATION_FEE,2024-03-07 17:41:00,2024-03-07 18:36:00,2024-03-08 01:23:00,3.9,False
T106649,C050,A02,CANCELLATION_FEE,2024-03-13 17:27:00,2024-03-13 18:16:00,2024-03-15 09:27:00,4.4,False
T106650,C051,A03,CANCELLATION_FEE,2024-01-25 02:17:00,2024-01-25 03:49:00,2024-01-25 23:17:00,4.8,False
T106651,C052,A04,CANCELLATION_FEE,2024-04-11 03:50:00,2024-04-11 04:53:00,2024-04-12 17:09:00,3.1,False
T106652,C053,A05,CANCELLATION_FEE,2024-04-21 14:16:00,2024-04-21 15:42:00,2024-04-22 00:34:00,3.5,False
T106653,C054,A06,CANCELLATION_FEE,2024-02-18 14:57:00,2024-02-18 16:00:00,2024-02-20 15:12:00,3.2,False
T106654,C055,A07,CANCELLATION_FEE,2024-01-12 15:47:00,2024-01-12 17:46:00,2024-01-15 01:18:00,3.2,True
T106655,C056,A08,CANCELLATION_FEE,2024-04-11 08:57:00,2024-04-11 09:55:00,2024-04-11 09:40:00,4.9,False
T106656,C057,A01,CANCELLATION_FEE,2024-04-16 20:03:00,2024-04-16 21:39:00,2024-04-18 10:39:00,4.6,False
T106657,C058,A02,CANCELLATION_FEE,2024-03-01 10:41:00,2024-03-01 11:55:00,2024-03-03 09:28:00,3.7,True
T106658,C059,A03,CANCELLATION_FEE,2024-03-10 04:56:00,2024-03-10 06:32:00,2024-03-10 05:38:00,4.4,True
T106659,C060,A04,CANCELLATION_FEE,2024-01-27 02:45:00,2024-01-27 04:31:00,2024-01-29 07:01:00,4.8,False
T106660,C061,A05,CANCELLATION_FEE,2024-01-09 21:03:00,2024-01-09 21:32:00,2024-01-11 12:22:00,3.4,False
T106661,C062,A06,CANCELLATION_FEE,2024-04-23 16:58:00,2024-04-23 17:36:00,2024-04-24 15:21:00,3.0,False
T106662,C063,A07,CANCELLATION_FEE,2024-02-27 11:04:00,2024-02-27 11:42:00,2024-02-28 22:05:00,4.6,True
T106663,C064,A08,CANCELLATION_FEE,2024-02-02 05:01:00,2024-02-02 06:00:00,2024-02-04 06:17:00,4.4,False
T106664,C065,A01,CANCELLATION_FEE,2024-03-24 02:18:00,2024-03-24 03:18:00,2024-03-26 00:46:00,3.3,False
T106665,C066,A02,CANCELLATION_FEE,2024-01-04 03:40:00,2024-01-04 03:43:00,2024-01-06 11:41:00,4.0,False
T106666,C067,A03,CANCELLATION_FEE,2024-01-10 02:32:00,2024-01-10 04:19:00,2024-01-10 05:31:00,3.3,False
T106667,C068,A04,CANCELLATION_FEE,2024-01-30 12:42:00,2024-01-30 14:25:00,2024-02-01 21:29:00,4.2,False
T106668,C069,A05,CANCELLATION_FEE,2024-02-24 04:44:00,2024-02-24 05:57:00,2024-02-24 07:45:00,4.3,True
T106669,C070,A06,CANCELLATION_FEE,2024-02-14 03:04:00,2024-02-14 03:42:00,2024-02-16 02:02:00,3.6,False
T106670,C071,A07,INVOICE,2024-01-23 06:47:00,2024-01-23 08:26:00,2024-01-24 08:15:00,4.6,True
T106671,C072,A08,INVOICE,2024-02-12 16:47:00,2024-02-12 17:21:00,2024-02-12 21:50:00,3.9,True
T106672,C073,A01,INVOICE,2024-02-10 11:54:00,2024-02-10 12:32:00,2024-02-12 13:37:00,4.4,True
T106673,C074,A02,INVOICE,2024-03-03 03:41:00,2024-03-03 05:40:00,2024-03-04 19:41:00,4.3,False
T106674,C075,A03,INVOICE,2024-03-08 17:58:00,2024-03-08 19:49:00,2024-03-10 18:07:00,3.9,True
T106675,C076,A04,INVOICE,2024-04-15 11:44:00,2024-04-15 12:55:00,2024-04-16 15:06:00,3.6,False
T106676,C077,A05,INVOICE,2024-04-06 04:28:00,2024-04-06 04:50:00,2024-04-07 00:51:00,3.4,False
T106677,C078,A06,INVOICE,2024-02-05 16:35:00,2024-02-05 16:52:00,2024-02-07 13:44:00,4.5,False
T106678,C079,A07,INVOICE,2024-04-18 23:49:00,2024-04-19 01:44:00,2024-04-19 15:45:00,4.3,False
T106679,C080,A08,INVOICE,2024-03-03 12:57:00,2024-03-03 13:31:00,2024-03-05 23:31:00,3.6,False
T106680,C081,A01,INVOICE,2024-01-23 03:52:00,2024-01-23 05:14:00,2024-01-25 05:12:00,4.9,True
T106681,C082,A02,INVOICE,2024-02-10 07:25:00,2024-02-10 08:09:00,2024-02-13 07:23:00,4.6,True
T106682,C083,A03,INVOICE,2024-03-30 14:23:00,2024-03-30 15:24:00,2024-03-30 16:49:00,3.3,True
T106683,C084,A04,INVOICE,2024-04-08 23:59:00,2024-04-09 01:57:00,2024-04-10 18:21:00,3.3,False
T106684,C085,A05,INVOICE,2024-02-14 22:17:00,2024-02-14 23:29:00,2024-02-16 14:35:00,4.1,False
T106685,C086,A06,INVOICE,2024-01-19 22:23:00,2024-01-19 23:16:00,2024-01-22 12:11:00,3.2,False
T106686,C087,A07,INVOICE,2024-01-24 19:58:00,2024-01-24 20:49:00,2024-01-26 02:47:00,4.9,False
T106687,C088,A08,INVOICE,2024-01-13 13:47:00,2024-01-13 14:16:00,2024-01-16 09:14:00,4.3,False
T106688,C089,A01,INVOICE,2024-03-24 15:32:00,2024-03-24 16:40:00,2024-03-25 09:07:00,3.1,True
T106689,C090,A02,INVOICE,2024-03-01 17:36:00,2024-03-01 18:45:00,2024-03-04 07:10:00,3.9,False
T106690,C091,A03,INVOICE,2024-02-24 17:10:00,2024-02-24 17:24:00,2024-02-26 06:52:00,3.4,False
T106691,C092,A04,INVOICE,2024-03-21 15:19:00,2024-03-21 16:09:00,2024-03-24 11:18:00,4.0,False
T106692,C093,A05,INVOICE,2024-04-09 03:13:00,2024-04-09 04:31:00,2024-04-09 19:14:00,3.5,False
T106693,C094,A06,INVOICE,2024-04-05 21:06:00,2024-04-05 21:15:00,2024-04-06 16:12:00,4.7,False
T106694,C095,A07,INVOICE,2024-01-17 00:13:00,2024-01-17 02:10:00,2024-01-18 17:03:00,4.4,False
T106695,C096,A08,INVOICE,2024-03-11 10:13:00,2024-03-11 11:56:00,2024-03-13 02:10:00,4.8,False
T106696,C097,A01,INVOICE,2024-04-15 10:25:00,2024-04-15 11:42:00,2024-04-15 21:34:00,3.4,True
T106697,C098,A02,INVOICE,2024-04-02 23:54:00,2024-04-02 23:58:00,2024-04-04 22:58:00,3.8,False
T106698,C099,A03,INVOICE,2024-02-09 02:08:00,2024-02-09 03:11:00,2024-02-10 07:38:00,4.6,False
T106699,C100,A04,INVOICE,2024-02-17 11:25:00,2024-02-17 13:13:00,2024-02-17 22:43:00,3.7,False
T106700,C101,A05,INVOICE,2024-04-16 08:35:00,2024-04-16 08:40:00,2024-04-17 21:34:00,3.8,True
T106701,C102,A06,PAYMENT,2024-01-04 02:20:00,2024-01-04 03:55:00,2024-01-06 04:43:00,5.0,False
T106702,C103,A07,PAYMENT,2024-03-04 05:22:00,2024-03-04 07:03:00,2024-03-04 08:07:00,4.5,False
T106703,C104,A08,PAYMENT,2024-01-14 10:07:00,2024-01-14 10:18:00,2024-01-17 04:25:00,4.7,False
T106704,C105,A01,PAYMENT,2024-04-17 21:59:00,2024-04-17 22:28:00,2024-04-19 18:08:00,3.8,False
T106705,C106,A02,PAYMENT,2024-01-05 09:19:00,2024-01-05 10:46:00,2024-01-06 04:26:00,4.2,False
T106706,C107,A03,PAYMENT,2024-01-03 21:07:00,2024-01-03 22:56:00,2024-01-06 03:15:00,3.9,False
T106707,C108,A04,PAYMENT,2024-02-09 17:36:00,2024-02-09 19:09:00,2024-02-12 06:25:00,3.9,False
T106708,C109,A05,PAYMENT,2024-01-25 19:39:00,2024-01-25 20:43:00,2024-01-28 16:30:00,3.3,False
T106709,C110,A06,PAYMENT,2024-02-29 20:29:00,2024-02-29 21:42:00,2024-03-03 05:29:00,4.7,False
T106710,C111,A07,PAYMENT,2024-02-05 17:08:00,2024-02-05 18:12:00,2024-02-06 08:09:00,3.8,False
T106711,C112,A08,PAYMENT,2024-02-12 17:36:00,2024-02-12 18:46:00,2024-02-13 05:48:00,4.2,False
T106712,C113,A01,PAYMENT,2024-03-08 03:41:00,2024-03-08 05:14:00,2024-03-08 19:06:00,4.7,True
T106713,C114,A02,PAYMENT,2024-03-08 17:12:00,2024-03-08 17:20:00,2024-03-11 08:18:00,4.5,False
T106714,C115,A03,PAYMENT,2024-04-22 01:09:00,2024-04-22 01:36:00,2024-04-22 23:26:00,3.4,True
T106715,C116,A04,PAYMENT,2024-02-27 17:41:00,2024-02-27 17:50:00,2024-02-28 17:48:00,4.2,False
T106716,C117,A05,PAYMENT,2024-03-08 15:41:00,2024-03-08 17:17:00,2024-03-11 07:52:00,4.0,False
T106717,C118,A06,PAYMENT,2024-03-22 18:09:00,2024-03-22 19:37:00,2024-03-23 09:15:00,3.5,False
T106718,C119,A07,PAYMENT,2024-01-21 15:24:00,2024-01-21 15:33:00,2024-01-22 20:59:00,3.1,True
T106719,C120,A08,PAYMENT,2024-03-21 08:50:00,2024-03-21 09:05:00,2024-03-22 06:31:00,4.3,False
T106720,C121,A01,PAYMENT,2024-04-13 08:51:00,2024-04-13 09:24:00,2024-04-14 06:55:00,4.6,True
T106721,C122,A02,PAYMENT,2024-02-08 14:18:00,2024-02-08 14:49:00,2024-02-10 09:23:00,4.9,False
T106722,C123,A03,PAYMENT,2024-01-22 11:20:00,2024-01-22 12:23:00,2024-01-24 16:49:00,3.7,True
T106723,C124,A04,PAYMENT,2024-02-11 08:10:00,2024-02-11 09:11:00,2024-02-12 03:37:00,3.8,False
T106724,C125,A05,PAYMENT,2024-02-03 11:44:00,2024-02-03 12:28:00,2024-02-03 14:56:00,3.3,False
T106725,C126,A06,PAYMENT,2024-03-11 12:52:00,2024-03-11 13:14:00,2024-03-13 11:05:00,5.0,False
T106726,C127,A07,PAYMENT,2024-04-13 05:45:00,2024-04-13 07:03:00,2024-04-14 21:29:00,4.7,False
T106727,C128,A08,REFUND,2024-03-12 15:19:00,2024-03-12 16:54:00,2024-03-14 14:56:00,4.9,False
T106728,C129,A01,REFUND,2024-01-16 07:32:00,2024-01-16 08:49:00,2024-01-17 16:13:00,4.0,False
T106729,C130,A02,REFUND,2024-02-07 06:25:00,2024-02-07 08:02:00,2024-02-09 14:27:00,3.4,True
T106730,C131,A03,REFUND,2024-03-23 10:02:00,2024-03-23 11:51:00,2024-03-25 07:12:00,4.1,False
T106731,C132,A04,REFUND,2024-02-09 02:28:00,2024-02-09 04:09:00,2024-02-11 09:08:00,3.7,False
T106732,C133,A05,REFUND,2024-03-11 14:28:00,2024-03-11 15:47:00,2024-03-13 19:14:00,3.7,False
T106733,C134,A06,REFUND,2024-03-24 17:36:00,2024-03-24 17:44:00,2024-03-26 05:37:00,3.2,False
T106734,C135,A07,REFUND,2024-02-09 22:56:00,2024-02-09 23:38:00,2024-02-10 22:40:00,3.1,False
T106735,C136,A08,REFUND,2024-03-18 06:48:00,2024-03-18 07:41:00,2024-03-20 00:55:00,3.8,True
T106736,C137,A01,REFUND,2024-02-17 12:55:00,2024-02-17 14:21:00,2024-02-19 10:55:00,4.9,True
T106737,C138,A02,REFUND,2024-01-17 12:05:00,2024-01-17 13:47:00,2024-01-19 05:27:00,4.4,False
T106738,C139,A03,REFUND,2024-02-14 17:32:00,2024-02-14 18:49:00,2024-02-16 07:31:00,4.5,False
T106739,C140,A04,REFUND,2024-02-22 14:59:00,2024-02-22 15:44:00,2024-02-23 16:00:00,3.5,False
T106740,C141,A05,REFUND,2024-01-01 19:22:00,2024-01-01 20:57:00,2024-01-02 05:26:00,4.5,False
T106741,C142,A06,REFUND,2024-04-17 20:24:00,2024-04-17 21:48:00,2024-04-19 03:28:00,3.8,True
T106742,C143,A07,REFUND,2024-03-04 02:43:00,2024-03-04 04:19:00,2024-03-06 18:15:00,3.1,True
T106743,C144,A08,REFUND,2024-01-05 08:31:00,2024-01-05 09:42:00,2024-01-07 12:15:00,3.8,False
T106744,C145,A01,REFUND,2024-04-14 15:40:00,2024-04-14 16:58:00,2024-04-16 22:07:00,3.3,False
T106745,C146,A02,REFUND,2024-04-12 13:03:00,2024-04-12 13:46:00,2024-04-14 18:14:00,4.7,False
T106746,C147,A03,REFUND,2024-01-02 11:34:00,2024-01-02 12:23:00,2024-01-05 05:57:00,4.7,False
T106747,C148,A04,REFUND,2024-01-20 04:09:00,2024-01-20 04:44:00,2024-01-20 20:49:00,3.6,False
T106748,C149,A05,REFUND,2024-02-13 13:44:00,2024-02-13 14:17:00,2024-02-15 17:44:00,4.2,False
T106749,C150,A06,REFUND,2024-03-01 17:46:00,2024-03-01 19:05:00,2024-03-01 23:14:00,3.7,True
T106750,C151,A07,REFUND,2024-03-28 00:55:00,2024-03-28 01:42:00,2024-03-28 18:55:00,3.3,False
T106751,C152,A08,REFUND,2024-02-20 14:11:00,2024-02-20 14:29:00,2024-02-20 16:47:00,4.3,True
T106752,C153,A01,REFUND,2024-03-14 21:44:00,2024-03-14 21:51:00,2024-03-16 05:00:00,4.5,True
T106753,C154,A02,REFUND,2024-01-02 13:46:00,2024-01-02 15:29:00,2024-01-03 00:19:00,4.5,False
T106754,C155,A03,REFUND,2024-03-20 22:52:00,2024-03-20 23:45:00,2024-03-22 03:01:00,3.3,False
T106755,C156,A04,REFUND,2024-04-19 08:27:00,2024-04-19 09:37:00,2024-04-19 18:34:00,4.0,True
T106756,C157,A05,REFUND,2024-03-04 00:05:00,2024-03-04 01:53:00,2024-03-04 03:08:00,3.0,False
T106757,C158,A06,REFUND,2024-02-24 16:22:00,2024-02-24 16:38:00,2024-02-26 03:00:00,3.2,False
T106758,C159,A07,REFUND,2024-02-05 05:06:00,2024-02-05 06:58:00,2024-02-06 10:57:00,3.2,True
T106759,C160,A08,REFUND,2024-04-24 00:13:00,2024-04-24 01:38:00,2024-04-25 06:32:00,3.1,False
T106760,C161,A01,REFUND,2024-01-04 04:19:00,2024-01-04 05:36:00,2024-01-05 05:31:00,3.7,True
T106761,C162,A02,REFUND,2024-02-04 22:25:00,2024-02-04 23:18:00,2024-02-06 04:10:00,3.7,False
T106762,C163,A03,REFUND,2024-01-17 18:45:00,2024-01-17 20:10:00,2024-01-17 19:31:00,4.4,False
T106763,C164,A04,REFUND,2024-04-13 06:36:00,2024-04-13 07:02:00,2024-04-14 17:16:00,3.7,False
T106764,C165,A05,FEEDBACK,2024-02-27 14:21:00,2024-02-27 14:59:00,2024-03-01 03:25:00,3.3,False
T106765,C166,A06,FEEDBACK,2024-04-20 08:08:00,2024-04-20 10:03:00,2024-04-20 18:36:00,4.9,False
T106766,C167,A07,FEEDBACK,2024-03-20 04:15:00,2024-03-20 04:50:00,2024-03-20 15:02:00,4.8,True
T106767,C168,A08,FEEDBACK,2024-03-07 23:43:00,2024-03-08 01:10:00,2024-03-10 07:59:00,3.2,False
T106768,C169,A01,FEEDBACK,2024-03-03 19:32:00,2024-03-03 21:23:00,2024-03-05 07:51:00,3.7,False
T106769,C170,A02,FEEDBACK,2024-01-25 08:43:00,2024-01-25 09:55:00,2024-01-26 03:36:00,3.3,True
T106770,C171,A03,FEEDBACK,2024-03-08 08:29:00,2024-03-08 09:06:00,2024-03-10 17:05:00,4.9,False
T106771,C172,A04,FEEDBACK,2024-03-23 19:34:00,2024-03-23 21:16:00,2024-03-24 19:18:00,3.7,True
T106772,C173,A05,FEEDBACK,2024-04-25 11:03:00,2024-04-25 12:42:00,2024-04-27 06:46:00,3.2,False
T106773,C174,A06,FEEDBACK,2024-03-06 09:02:00,2024-03-06 10:08:00,2024-03-08 01:17:00,4.5,False
T106774,C175,A07,FEEDBACK,2024-04-22 09:17:00,2024-04-22 09:33:00,2024-04-22 21:53:00,4.4,False
T106775,C176,A08,FEEDBACK,2024-04-23 10:43:00,2024-04-23 11:37:00,2024-04-25 17:11:00,3.5,False
T106776,C177,A01,FEEDBACK,2024-03-03 12:30:00,2024-03-03 13:23:00,2024-03-05 09:12:00,3.6,False
T106777,C178,A02,FEEDBACK,2024-02-22 00:57:00,2024-02-22 01:22:00,2024-02-22 16:21:00,3.8,False
T106778,C179,A03,FEEDBACK,2024-01-18 11:31:00,2024-01-18 12:21:00,2024-01-20 18:11:00,3.5,False
